interaction_id,sender_id,receiver_id,channel,interaction_date,response_time_hours,sentiment_raw
INT00030621,EMP00344,EMP00389,jira_comment,2024-12-17,,-0.11744519884747029
INT00030622,EMP00221,EMP00755,slack,2024-10-01,,0.21220552135972448
INT00030623,EMP00081,EMP00844,email,2024-07-02,11.301261730124425,-0.1377828924350137
INT00030624,EMP00932,EMP00944,email,2024-03-18,5.480237992098827,-0.07290707703946595
INT00030625,EMP00453,EMP00441,meeting,2024-06-07,,-0.05680680590130163
INT00030626,EMP00225,EMP00518,slack,2024-10-26,,-0.22199271687106367
INT00030627,EMP00696,EMP00710,meeting,2024-08-21,,0.1563826134130863
INT00030628,EMP00950,EMP00949,slack,2024-07-04,,-0.16099923802791946
INT00030629,EMP00160,EMP00073,slack,2024-03-31,,-0.2773104783103145
INT00030630,EMP00609,EMP00315,email,2024-05-13,0.6934071162694242,0.18328737658209066
INT00030631,EMP00953,EMP00966,email,2024-12-25,0.2727761952589388,-0.3997202685114889
INT00030632,EMP00638,EMP00682,meeting,2024-01-31,,-0.5414846290596297
INT00030633,EMP00171,EMP00126,email,2024-11-09,6.792946708623554,-0.08167810142151949
INT00030634,EMP00081,EMP00163,email,2024-01-17,0.24514796492676608,0.4551369347673444
INT00030635,EMP00559,EMP00585,slack,2024-02-23,,0.5776266870615865
INT00030636,EMP00766,EMP00421,meeting,2024-06-16,,0.25622440762883714
INT00030637,EMP00950,EMP00938,email,2024-06-01,6.043995035334485,-0.01881141903793035
INT00030638,EMP00969,EMP00961,slack,2024-12-08,,-0.34154368475842445
INT00030639,EMP00385,EMP00013,meeting,2024-11-02,,0.24282029680654246
INT00030640,EMP00001,EMP00302,meeting,2024-02-28,,0.691182473242652
INT00030641,EMP00847,EMP00843,slack,2024-09-17,,0.10982312132855665
INT00030642,EMP00290,EMP00680,meeting,2024-04-02,,0.15050144886235767
INT00030643,EMP00011,EMP00856,meeting,2024-02-07,,0.4147522973787433
INT00030644,EMP00744,EMP00338,meeting,2024-04-06,,-0.14083695649584488
INT00030645,EMP00616,EMP00688,slack,2024-06-04,,-0.5080772472039297
INT00030646,EMP00940,EMP00759,email,2024-10-31,0.062215994271436474,-0.13477314949407537
INT00030647,EMP00062,EMP00143,email,2024-12-06,4.13190992646523,0.019645826381996204
INT00030648,EMP00018,EMP00047,meeting,2024-02-04,,0.3744558865320994
INT00030649,EMP00503,EMP00397,email,2024-10-02,0.4271391107504769,0.026924504656624604
INT00030650,EMP00121,EMP00979,slack,2024-07-03,,0.3948565661505533
INT00030651,EMP00564,EMP00234,email,2024-07-28,1.1405648566499387,0.2301939240913382
INT00030652,EMP00470,EMP00442,meeting,2024-01-30,,0.1280988944724772
INT00030653,EMP00096,EMP00172,slack,2024-09-14,,0.41912648874847225
INT00030654,EMP00645,EMP00660,slack,2024-04-30,,-0.36940624245581666
INT00030655,EMP00677,EMP00684,slack,2024-07-08,,-0.2233608362828934
INT00030656,EMP00688,EMP00672,email,2024-12-18,4.860216194923522,0.20027677690987564
INT00030657,EMP00020,EMP00113,email,2024-01-16,1.55787171199136,0.4770867874222595
INT00030658,EMP00990,EMP00505,email,2024-11-29,1.2059732134866357,-0.09114171637589932
INT00030659,EMP00458,EMP00348,email,2024-11-26,7.341442049466166,0.04737796938361049
INT00030660,EMP00953,EMP00820,meeting,2024-01-26,,0.7702454210506241
INT00030661,EMP00027,EMP00047,email,2024-12-13,2.534028032382693,-0.04981578313280907
INT00030662,EMP00787,EMP00829,email,2024-03-25,0.16300360764340505,-0.24409843285524954
INT00030663,EMP00674,EMP00950,slack,2024-05-15,,-0.39590210606446485
INT00030664,EMP00564,EMP00586,slack,2024-08-09,,-0.18430063052957688
INT00030665,EMP00828,EMP00802,slack,2024-09-06,,0.28510391717860306
INT00030666,EMP00384,EMP00434,slack,2024-01-10,,-0.13243888677272878
INT00030667,EMP00761,EMP00774,slack,2024-10-30,,0.6730017811511634
INT00030668,EMP00276,EMP00340,email,2024-12-05,6.0532920466367255,0.26358086931931984
INT00030669,EMP00458,EMP00472,email,2024-08-29,2.5601421601523713,0.1817886919848848
INT00030670,EMP00963,EMP00396,email,2024-10-16,0.6510035934469234,0.26513201856914204
INT00030671,EMP00858,EMP00834,slack,2024-03-03,,0.09547009156757019
INT00030672,EMP00084,EMP00010,email,2024-09-19,1.5614602044058248,0.7115248074192275
INT00030673,EMP00122,EMP00044,email,2024-07-13,6.815807974803683,0.2384816500927876
INT00030674,EMP00966,EMP00052,slack,2024-11-07,,0.0006125593778897181
INT00030675,EMP00963,EMP00999,slack,2024-12-20,,0.4191141811918304
INT00030676,EMP00071,EMP00104,slack,2024-09-28,,0.14512243336366118
INT00030677,EMP00236,EMP00254,slack,2024-04-03,,-0.5019443961340688
INT00030678,EMP00160,EMP00167,jira_comment,2024-12-21,,0.028554377501894893
INT00030679,EMP00603,EMP00618,slack,2024-09-19,,-0.1295795998096041
INT00030680,EMP00136,EMP00503,meeting,2024-11-03,,0.09414247042634605
INT00030681,EMP00229,EMP00625,email,2024-12-16,1.1569132861501978,0.048148576585124836
INT00030682,EMP00130,EMP00143,slack,2024-11-08,,0.43578130983835084
INT00030683,EMP00310,EMP00288,slack,2024-08-19,,-0.2993661709096789
INT00030684,EMP00378,EMP00346,slack,2024-09-06,,0.06521102651485305
INT00030685,EMP00062,EMP00222,email,2024-10-27,0.9342359283084202,0.23507113355932205
INT00030686,EMP00718,EMP00740,email,2024-07-16,2.962938453639283,0.6428291440712494
INT00030687,EMP00106,EMP00190,email,2024-07-12,1.4710098512498104,0.16334898544085183
INT00030688,EMP00488,EMP00480,email,2024-10-16,3.8736921210000492,-0.08753059336342156
INT00030689,EMP00769,EMP00771,email,2024-09-29,6.949326948127611,0.2707731565113526
INT00030690,EMP00838,EMP00065,slack,2024-01-29,,-0.07147790624776637
INT00030691,EMP00836,EMP00840,jira_comment,2024-12-14,,0.11980933436138294
INT00030692,EMP00881,EMP00884,meeting,2024-04-27,,0.48362566275984353
INT00030693,EMP00880,EMP00895,meeting,2024-10-28,,0.271475263445923
INT00030694,EMP00047,EMP00069,email,2024-12-03,6.455431357167816,0.19666542123657665
INT00030695,EMP00815,EMP00762,slack,2024-01-04,,-0.12201547951558642
INT00030696,EMP00040,EMP00009,jira_comment,2024-11-11,,0.5828938002228196
INT00030697,EMP00730,EMP00733,email,2024-04-03,12.345606751497062,0.3798275700512622
INT00030698,EMP00367,EMP00291,slack,2024-12-24,,0.3848365299683665
INT00030699,EMP00296,EMP00909,slack,2024-07-06,,-0.15680659315218606
INT00030700,EMP00373,EMP00115,slack,2024-11-25,,-0.3144896917487384
INT00030701,EMP00713,EMP00735,slack,2024-03-21,,0.2827163214349507
INT00030702,EMP00499,EMP00511,meeting,2024-01-16,,0.33028413942521284
INT00030703,EMP00926,EMP00864,slack,2024-04-09,,0.4384353842326053
INT00030704,EMP00484,EMP00675,email,2024-05-06,2.2131209444963056,-0.01465247943979646
INT00030705,EMP00274,EMP00771,email,2024-11-28,10.07930995911683,0.36474940460538585
INT00030706,EMP00740,EMP00747,email,2024-11-29,1.740981241401606,-0.1285833685378466
INT00030707,EMP00441,EMP00725,jira_comment,2024-12-05,,-0.17778154248045405
INT00030708,EMP00687,EMP00451,slack,2024-03-20,,-0.24646172811175152
INT00030709,EMP00091,EMP00138,slack,2024-03-02,,0.06261388453650803
INT00030710,EMP00031,EMP00147,slack,2024-11-29,,0.0723199276289901
INT00030711,EMP00202,EMP00234,slack,2024-04-22,,0.018800400125404487
INT00030712,EMP00032,EMP00107,email,2024-09-05,6.506463109468146,0.05316848043199987
INT00030713,EMP00670,EMP00658,slack,2024-06-01,,0.09436917707326745
INT00030714,EMP00047,EMP00192,slack,2024-11-16,,0.12404018645402333
INT00030715,EMP00602,EMP00673,slack,2024-10-12,,0.16987580663443375
INT00030716,EMP00290,EMP00836,email,2024-05-22,5.669801926250191,0.3109856593579887
INT00030717,EMP00217,EMP00487,slack,2024-04-09,,0.16320911694654835
INT00030718,EMP00512,EMP00172,meeting,2024-09-11,,0.4596186862331262
INT00030719,EMP00409,EMP00385,email,2024-08-14,4.75347199038141,0.175006024174584
INT00030720,EMP00617,EMP00633,meeting,2024-11-24,,0.37874439547874283
INT00030721,EMP00481,EMP00430,email,2024-12-16,3.1917786293866377,0.021413180753614383
INT00030722,EMP00818,EMP00001,slack,2024-02-05,,-0.17796005301390957
INT00030723,EMP00994,EMP00952,email,2024-04-14,1.3370758257526176,-0.027744419401257298
INT00030724,EMP00397,EMP00355,email,2024-05-19,0.9670021751559185,-0.3022325260919282
INT00030725,EMP00171,EMP00497,slack,2024-11-28,,0.47875055333639727
INT00030726,EMP00251,EMP00356,jira_comment,2024-11-25,,-0.1475333201799746
INT00030727,EMP00371,EMP00467,meeting,2024-08-02,,-0.03105513086654657
INT00030728,EMP00828,EMP00473,slack,2024-06-15,,0.13052627296763078
INT00030729,EMP00517,EMP00968,meeting,2024-07-13,,0.6882705145942546
INT00030730,EMP00768,EMP00757,email,2024-09-28,0.7043726379661391,0.29092566373753914
INT00030731,EMP00166,EMP00314,email,2024-07-13,1.8157886625299589,0.34624326348986867
INT00030732,EMP00072,EMP00042,slack,2024-07-28,,-0.03487858851768352
INT00030733,EMP00003,EMP00001,slack,2024-04-12,,0.5245337150748178
INT00030734,EMP00356,EMP00215,jira_comment,2024-02-21,,0.2098606101274454
INT00030735,EMP00244,EMP00202,jira_comment,2024-01-04,,-0.07602128507524553
INT00030736,EMP00866,EMP00058,email,2024-03-18,5.7563158708251425,0.1296061922466574
INT00030737,EMP00445,EMP00471,jira_comment,2024-12-15,,-0.016167248311330665
INT00030738,EMP00505,EMP00729,jira_comment,2024-10-03,,0.5966055501581515
INT00030739,EMP00325,EMP00327,email,2024-05-13,8.513201665957668,0.31465353288614994
INT00030740,EMP00658,EMP00683,slack,2024-08-12,,-0.8537165127860976
INT00030741,EMP00213,EMP00257,email,2024-07-17,5.502478968464462,0.26779226314326443
INT00030742,EMP00985,EMP00391,meeting,2024-12-20,,-0.04103722020365802
INT00030743,EMP00510,EMP00535,slack,2024-06-17,,0.2586499887654235
INT00030744,EMP00961,EMP00995,slack,2024-08-13,,0.3893574046274466
INT00030745,EMP00506,EMP00796,meeting,2024-11-22,,-0.29241778652522965
INT00030746,EMP00485,EMP00884,meeting,2024-02-12,,-0.18145365141783268
INT00030747,EMP00105,EMP00150,email,2024-09-30,0.0434768631200533,0.26450166662127705
INT00030748,EMP00924,EMP00912,slack,2024-08-03,,-0.08087426807198006
INT00030749,EMP00273,EMP00300,email,2024-02-25,3.304809319535735,-0.00690997268581911
INT00030750,EMP00764,EMP00757,meeting,2024-06-08,,-0.2658086609786692
INT00030751,EMP00923,EMP00795,email,2024-04-29,1.9586088429151989,-0.16906143216311084
INT00030752,EMP00833,EMP00841,slack,2024-06-28,,-0.5605721192891098
INT00030753,EMP00669,EMP00601,email,2024-06-02,7.521344249888005,0.2386364862252124
INT00030754,EMP00559,EMP00567,slack,2024-10-04,,-0.19193164171389013
INT00030755,EMP00013,EMP00174,email,2024-02-20,10.734101538073208,0.007387260623206368
INT00030756,EMP00629,EMP00662,meeting,2024-07-28,,0.35219634198061023
INT00030757,EMP00181,EMP00171,slack,2024-10-19,,-0.3019879017722632
INT00030758,EMP00189,EMP00170,email,2024-12-18,0.6891654536070275,0.23398382125684145
INT00030759,EMP00962,EMP00117,email,2024-09-01,4.412424079811705,-0.14046617894477195
INT00030760,EMP00124,EMP00056,email,2024-09-26,4.612553879686144,-0.03337219395291391
INT00030761,EMP00574,EMP00233,jira_comment,2024-12-13,,0.20149798480772946
INT00030762,EMP00788,EMP00783,email,2024-06-30,4.78738946024357,0.07474228682968719
INT00030763,EMP00203,EMP00207,meeting,2024-02-27,,-0.04865189033456788
INT00030764,EMP00463,EMP00439,slack,2024-01-20,,0.3473408700290141
INT00030765,EMP00421,EMP00401,slack,2024-03-29,,0.09400832849302562
INT00030766,EMP00360,EMP00419,slack,2024-03-14,,0.18184458403518486
INT00030767,EMP00100,EMP00170,slack,2024-11-03,,0.17256007663001086
INT00030768,EMP00296,EMP00303,email,2024-11-19,2.606922149802594,-0.04878009252212159
INT00030769,EMP00911,EMP00876,slack,2024-11-08,,-0.2709652217166777
INT00030770,EMP00163,EMP00274,slack,2024-04-13,,-0.12466839314134179
INT00030771,EMP00537,EMP00131,email,2024-03-15,2.759442725728924,0.18085802191186112
INT00030772,EMP00232,EMP00868,slack,2024-07-13,,0.47046112636045945
INT00030773,EMP00297,EMP00278,email,2024-03-08,0.3585017157818996,0.05195841676318658
INT00030774,EMP00927,EMP00323,jira_comment,2024-07-08,,0.14317674880450054
INT00030775,EMP00233,EMP00334,email,2024-05-11,2.8636031418779475,-0.0539464050294656
INT00030776,EMP00954,EMP00171,email,2024-06-21,0.9728831157939192,-0.14808223472481144
INT00030777,EMP00252,EMP00251,email,2024-06-30,0.6952931124987475,0.10652286579471108
INT00030778,EMP00009,EMP00369,slack,2024-10-11,,0.07103644285237302
INT00030779,EMP00387,EMP00342,slack,2024-10-14,,0.04231186500656438
INT00030780,EMP00200,EMP00129,slack,2024-07-04,,-0.07370932757315507
INT00030781,EMP00369,EMP00350,slack,2024-10-22,,-0.12418431137585784
INT00030782,EMP00181,EMP00157,email,2024-08-31,0.2564005902699958,0.029559130511514375
INT00030783,EMP00166,EMP00597,email,2024-02-19,0.060611666902653065,-0.5228658664387502
INT00030784,EMP00852,EMP00806,jira_comment,2024-07-06,,0.4343088456937564
INT00030785,EMP00740,EMP00744,slack,2024-04-20,,0.2738250185723908
INT00030786,EMP00524,EMP00509,meeting,2024-01-06,,0.6926640711148182
INT00030787,EMP00758,EMP00759,jira_comment,2024-11-13,,0.30177134833600217
INT00030788,EMP00691,EMP00246,email,2024-07-19,3.6504589896657795,0.12617000171071763
INT00030789,EMP00952,EMP00778,slack,2024-12-25,,0.44343756853651206
INT00030790,EMP00830,EMP00801,email,2024-03-25,0.41868940035105995,0.40166053592371653
INT00030791,EMP00294,EMP00280,jira_comment,2024-04-09,,0.2682819144707222
INT00030792,EMP00416,EMP00448,email,2024-09-28,3.4406581508497416,0.09561020343760791
INT00030793,EMP00863,EMP00864,email,2024-08-31,4.777471028926164,0.6352696002761864
INT00030794,EMP00309,EMP00317,email,2024-12-21,4.475259030353936,0.38953515818185613
INT00030795,EMP00404,EMP00433,email,2024-04-16,1.0288413337288878,0.014757996754106231
INT00030796,EMP00505,EMP00494,email,2024-10-18,6.624695072729357,-0.2531127642331339
INT00030797,EMP00516,EMP00517,slack,2024-12-30,,0.15667478876939148
INT00030798,EMP00655,EMP00688,slack,2024-03-14,,0.031551816628744664
INT00030799,EMP00810,EMP00748,email,2024-11-20,9.957528892307357,0.31734611437728755
INT00030800,EMP00341,EMP00747,slack,2024-09-14,,0.013717495320850245
INT00030801,EMP00244,EMP00211,email,2024-02-16,0.39954706328069967,0.01607445214661711
INT00030802,EMP00395,EMP00371,email,2024-12-08,4.8114021097465764,0.05540267802360849
INT00030803,EMP00691,EMP00708,slack,2024-12-30,,-0.06084377153323925
INT00030804,EMP00608,EMP00655,slack,2024-11-16,,0.14382276481188183
INT00030805,EMP00468,EMP00337,jira_comment,2024-05-08,,0.20439950859841932
INT00030806,EMP00558,EMP00785,slack,2024-12-02,,-0.11787687551515824
INT00030807,EMP00900,EMP00782,jira_comment,2024-01-07,,-0.05197191413742899
INT00030808,EMP00276,EMP00495,email,2024-02-15,15.073276807520463,0.2543329699631214
INT00030809,EMP00899,EMP00703,meeting,2024-07-08,,-0.3772778290978841
INT00030810,EMP00679,EMP00635,email,2024-11-26,6.749257669895169,0.1880731140882333
INT00030811,EMP00518,EMP00101,slack,2024-01-27,,0.4382397574897441
INT00030812,EMP00491,EMP00535,slack,2024-11-26,,0.5770594707611423
INT00030813,EMP00200,EMP00004,slack,2024-12-05,,-0.019234520796273843
INT00030814,EMP00493,EMP00508,email,2024-03-11,1.552938396168311,0.5692648576955985
INT00030815,EMP00863,EMP00882,slack,2024-02-13,,-0.28183446334458817
INT00030816,EMP00979,EMP00940,slack,2024-09-09,,0.06150153393111825
INT00030817,EMP00339,EMP00305,email,2024-02-14,8.625910895525992,0.5066993002585714
INT00030818,EMP00908,EMP00906,slack,2024-05-17,,-0.021345296948351883
INT00030819,EMP00542,EMP00513,email,2024-08-30,7.465576122740221,0.37723520316756376
INT00030820,EMP00188,EMP00032,slack,2024-06-08,,0.07811779217421289
INT00030821,EMP00123,EMP00164,meeting,2024-10-15,,0.41330772418195116
INT00030822,EMP00043,EMP00045,slack,2024-06-30,,-0.11424142691087028
INT00030823,EMP00658,EMP00669,email,2024-07-04,1.7991498641330568,0.39240454135438974
INT00030824,EMP00594,EMP00402,slack,2024-08-29,,-0.6107775511419282
INT00030825,EMP00583,EMP00551,email,2024-08-14,8.97092883746558,-0.15435070031028839
INT00030826,EMP00795,EMP00786,email,2024-02-14,2.133178672196346,0.2335492947578236
INT00030827,EMP00784,EMP00791,slack,2024-08-22,,0.3283550847976097
INT00030828,EMP00406,EMP00460,slack,2024-06-07,,-0.1970237786277226
INT00030829,EMP00534,EMP00140,slack,2024-10-16,,0.56667733333367
INT00030830,EMP00107,EMP00054,slack,2024-09-28,,-0.3416691583579562
INT00030831,EMP00402,EMP00417,email,2024-09-27,6.4961812909574626,0.2735177644202009
INT00030832,EMP00779,EMP00752,email,2024-02-23,0.30682190830845085,-0.108382872030278
INT00030833,EMP00001,EMP00787,slack,2024-01-03,,-0.09758377515509895
INT00030834,EMP00037,EMP00124,slack,2024-10-28,,-0.2700815049538635
INT00030835,EMP00406,EMP00908,email,2024-03-08,14.257843454274122,-0.20654980883806143
INT00030836,EMP00319,EMP00285,slack,2024-02-22,,0.35145799917297593
INT00030837,EMP00620,EMP00679,meeting,2024-03-12,,-0.25719473203961873
INT00030838,EMP00477,EMP00683,slack,2024-07-06,,-0.29148200607242003
INT00030839,EMP00614,EMP00222,email,2024-07-21,1.0669427581646331,-0.5628060754108076
INT00030840,EMP00439,EMP00362,email,2024-03-31,1.4209709870323013,0.43729501708163854
INT00030841,EMP00874,EMP00876,jira_comment,2024-03-01,,0.0566509353531398
INT00030842,EMP00922,EMP00885,email,2024-11-12,0.8619104811111963,-0.07690814251090694
INT00030843,EMP00546,EMP00506,email,2024-08-23,6.22954909381826,0.08534961036506175
INT00030844,EMP00982,EMP00233,meeting,2024-10-29,,-0.0300648839030678
INT00030845,EMP00375,EMP00687,email,2024-07-01,7.369598495651761,-0.005968914200242301
INT00030846,EMP00271,EMP00398,email,2024-12-08,0.7724335385898711,0.22362412623648256
INT00030847,EMP00424,EMP00465,email,2024-01-23,8.425276186634138,0.5077524386969964
INT00030848,EMP00288,EMP00290,slack,2024-12-08,,-0.042415037287985874
INT00030849,EMP00600,EMP00777,slack,2024-11-26,,0.275117767367042
INT00030850,EMP00940,EMP00108,email,2024-01-12,0.2978762354776898,-0.09477909587746428
INT00030851,EMP00971,EMP00982,slack,2024-07-25,,0.5240735700547229
INT00030852,EMP00977,EMP00717,slack,2024-01-13,,0.12060078301109431
INT00030853,EMP00010,EMP00098,slack,2024-02-22,,0.038427003795951
INT00030854,EMP00849,EMP00369,meeting,2024-01-24,,0.5677448591430544
INT00030855,EMP00668,EMP00587,slack,2024-05-01,,0.06067670112695934
INT00030856,EMP00552,EMP00589,slack,2024-03-03,,0.09412976321109823
INT00030857,EMP00319,EMP00315,email,2024-06-15,3.922854508112459,-0.2015331888621061
INT00030858,EMP00289,EMP00271,slack,2024-09-23,,0.09461912132906519
INT00030859,EMP00847,EMP00608,email,2024-07-16,5.759879406638079,0.11427478003730826
INT00030860,EMP00041,EMP00156,jira_comment,2024-08-21,,0.3896068657724783
INT00030861,EMP00525,EMP00401,email,2024-09-25,2.4274471198664744,0.09479066790779961
INT00030862,EMP00543,EMP00494,meeting,2024-06-03,,-0.35699189908289464
INT00030863,EMP00749,EMP00455,email,2024-03-31,5.316619721621004,0.36257425559150114
INT00030864,EMP00346,EMP00420,jira_comment,2024-09-03,,0.021874994197638428
INT00030865,EMP00417,EMP00387,slack,2024-08-04,,-0.3270931574456498
INT00030866,EMP00581,EMP00587,meeting,2024-12-29,,-0.004119034391608989
INT00030867,EMP00816,EMP00821,jira_comment,2024-08-15,,1.038333673690209
INT00030868,EMP00483,EMP00460,email,2024-04-19,0.521347328480598,-0.21810613552004646
INT00030869,EMP00897,EMP00163,meeting,2024-01-05,,0.41445576494342895
INT00030870,EMP00949,EMP00633,slack,2024-04-26,,-0.2752176024044328
INT00030871,EMP00687,EMP00682,meeting,2024-03-21,,0.08986344149590376
INT00030872,EMP00888,EMP00926,email,2024-03-28,6.420282838813506,0.4063536975507138
INT00030873,EMP00024,EMP00186,jira_comment,2024-04-05,,0.2041994786195845
INT00030874,EMP00529,EMP00510,jira_comment,2024-01-10,,0.42834898953593514
INT00030875,EMP00283,EMP00274,email,2024-02-03,2.452597052190173,0.14505405120949988
INT00030876,EMP00503,EMP00516,slack,2024-06-02,,0.5402168147929548
INT00030877,EMP00997,EMP00992,email,2024-06-22,1.127880990239486,-0.17738897584493105
INT00030878,EMP00555,EMP00832,slack,2024-04-15,,-0.6767571971175655
