employee_id,department,job_level,tenure_years,monthly_salary,engagement_score,age,gender,education,salary_vs_dept_avg,latest_rating,avg_rating,rating_trend,avg_sentiment,pct_negative_review,absent_rate,avg_hours_worked,no_show_count,absence_worsening,influence_score,in_degree_weighted_norm,betweenness_norm,network_role,is_isolated,avg_completion_rate,n_trainings_completed,avg_assessment_score
EMP00613,Operations,6,5.97,16933306,2.7,38,L,S1,1.4878157141621409,4,3.5,0.9999999999999996,-0.11315,0.5,0.03435114503816794,7.736641221374046,0,-0.00046620046620046707,0.0092,0.0,0.0,Information Broker,1,0.6566666666666666,0,87.3
EMP00614,Operations,3,3.12,16071686,4.0,47,L,S2,1.4121109595420813,4,4.0,-3.14018491736755e-16,0.3609,0.0,0.04961832061068702,7.174809160305343,2,-0.016083916083916086,0.0092,0.0,0.0,Information Broker,1,0.77,1,80.06
EMP00615,Operations,2,4.74,11638101,3.3,24,L,S1,1.022561663434543,3,3.5,-0.9999999999999998,-0.11315,0.5,0.015267175572519083,7.91145038167939,0,-0.015384615384615385,0.0615,0.1304347826086956,0.0,Information Broker,1,0.8800000000000001,4,71.5
EMP00616,Operations,1,4.76,7690115,2.8,39,P,S1,0.6756786855864999,4,4.0,-3.14018491736755e-16,0.0,0.0,0.022900763358778626,7.7763358778625955,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.82,1,50.6
EMP00617,Operations,1,3.47,11212997,3.3,46,P,S1,0.9852106339691106,4,3.5,0.9999999999999996,-0.064,0.5,0.0648854961832061,7.1293893129771,0,-0.0009324009324009341,0.0554,0.1304347826086956,0.0,Information Broker,1,0.8049999999999999,1,62.599999999999994
EMP00618,Operations,3,5.71,10402814,4.0,50,L,S1,0.9140253026022158,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.019083969465648856,7.899236641221374,0,-0.00023310023310023353,0.0484,0.1739130434782608,0.0,Central Connector,1,0.81,1,86.1
EMP00619,Operations,1,5.89,10251160,2.7,51,L,S1,0.9007004855632074,3,3.0,-3.14018491736755e-16,-0.17715,1.0,0.022900763358778626,7.454580152671755,2,-0.03076923076923077,0.0431,0.1304347826086956,0.0,Information Broker,1,0.86,2,69.25
EMP00620,Operations,2,5.82,9296897,2.5,25,P,S1,0.8168558135987659,3,3.0,-3.14018491736755e-16,0.148,0.0,0.06870229007633588,7.083206106870229,0,0.04452214452214452,0.0502,0.1304347826086956,0.0238095238095238,Information Broker,1,0.78,0,83.2
EMP00621,Operations,3,4.99,13023623,3.0,48,L,S2,1.1442981633192884,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.011450381679389313,7.913740458015267,0,0.015151515151515152,0.0497,0.1304347826086956,0.0,Information Broker,1,0.7475,2,82.75
EMP00622,Operations,1,3.84,8462743,4.6,49,L,S2,0.7435643116775695,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.03435114503816794,7.729770992366412,1,0.04522144522144522,0.0092,0.0,0.0,Information Broker,1,0.92,1,85.1
EMP00623,Operations,1,2.51,7107465,2.9,37,P,S1,0.6244851486683948,3,3.0,-3.14018491736755e-16,-0.17715,1.0,0.026717557251908396,7.455343511450382,0,-0.015617715617715619,0.0764,0.2608695652173913,0.0,Central Connector,1,0.92,2,71.15
EMP00624,Operations,1,5.65,11575143,3.1,45,L,S1,1.0170299673952568,4,3.5,0.9999999999999996,-0.2143,1.0,0.019083969465648856,7.8706106870229,0,-0.03076923076923077,0.05,0.1304347826086956,0.0119047619047619,Information Broker,1,0.86,3,72.125
EMP00625,Operations,2,4.05,11250455,3.6,49,L,S1,0.988501816507304,4,3.5,0.9999999999999996,-0.2143,1.0,0.022900763358778626,7.827099236641221,1,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.756,1,66.58
EMP00626,Operations,2,2.3,11323561,3.7,26,L,S1,0.9949251490567504,4,4.0,-3.14018491736755e-16,0.296,0.0,0.07251908396946564,6.991984732824428,1,-0.09254079254079255,0.0497,0.1304347826086956,0.0,Information Broker,1,0.73,1,74.85
EMP00627,Operations,1,4.55,14165250,2.8,27,L,S1,1.2446052498570135,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.03435114503816794,7.743893129770993,0,-0.0006993006993007006,0.0092,0.0,0.0,Information Broker,1,0.84,1,63.5
EMP00628,Operations,1,1.85,10527430,3.8,29,L,S1,0.9249744724238697,4,3.5,0.9999999999999996,-0.10115,0.5,0.030534351145038167,7.762213740458016,0,-0.015850815850815853,0.0431,0.1304347826086956,0.0,Information Broker,1,0.575,0,81.95
EMP00629,Operations,4,1.11,18358119,3.9,39,L,S1,1.6130044499673346,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.03435114503816794,7.670229007633587,1,0.014685314685314685,0.0092,0.0,0.0,Information Broker,1,0.7375,1,74.275
EMP00630,Operations,2,1.91,8286076,4.3,48,L,S1,0.7280417705521754,4,4.5,-1.0000000000000007,0.33525,0.0,0.011450381679389313,7.904961832061068,0,-0.00023310023310023353,0.0092,0.0,0.0,Information Broker,1,0.8800000000000001,5,69.25999999999999
EMP00631,Operations,1,5.04,6416984,3.6,22,L,S1,0.5638172269920021,3,3.0,-3.14018491736755e-16,-0.2263,1.0,0.019083969465648856,7.823664122137405,1,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.8075,3,58.125
EMP00632,Operations,1,4.75,7714795,2.8,26,L,S1,0.6778471512024594,3,3.5,-0.9999999999999998,-0.2143,1.0,0.003816793893129771,7.971374045801527,0,-0.015384615384615385,0.0425,0.1304347826086956,0.0,Information Broker,1,0.9199999999999999,2,75.5
EMP00633,Operations,2,2.22,11836847,3.2,51,P,S1,1.040024137798785,4,4.0,-3.14018491736755e-16,-0.2023,1.0,0.030534351145038167,7.743511450381679,0,-0.03076923076923077,0.0092,0.0,0.0,Information Broker,1,0.8119999999999999,2,75.86
EMP00634,Operations,2,1.59,11020796,4.0,49,P,S1,0.9683232247368154,4,4.5,-1.0000000000000007,0.1909,0.0,0.015267175572519083,7.8667938931297705,0,0.030303030303030304,0.0492,0.1304347826086956,0.0,Information Broker,1,0.87,3,74.6
EMP00635,Operations,3,5.93,9701551,2.1,29,P,S1,0.8524100390995965,1,1.0,-7.850462293418875e-17,-0.31930000000000003,1.0,0.030534351145038167,7.7748091603053435,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.8025,2,71.25
EMP00636,Operations,2,3.23,12080475,3.0,47,L,S1,1.0614300916514996,3,3.5,-0.9999999999999998,-0.2143,1.0,0.003816793893129771,7.9240458015267174,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.7999999999999999,2,84.23333333333333
EMP00637,Operations,1,5.76,11436142,3.4,47,L,S1,1.004816884369163,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.026717557251908396,7.780534351145038,0,0.014685314685314685,0.0866,0.2608695652173913,0.0119047619047619,Central Connector,1,0.8233333333333334,2,77.46666666666667
EMP00638,Operations,2,2.26,11361899,3.2,47,L,S1,0.9982936512765501,4,3.5,0.9999999999999996,-0.11315,0.5,0.026717557251908396,7.7431297709923665,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.84,1,65.1
EMP00639,Operations,1,3.56,11350797,3.4,33,P,S1,0.9973181932024665,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.0,7.981679389312976,0,0.0,0.0392,0.1304347826086956,0.0,Central Connector,1,0.72,0,67.6
EMP00640,Operations,1,5.71,11150399,3.1,48,L,S2,0.9797105687086634,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.03435114503816794,7.762977099236641,1,0.029836829836829837,0.0092,0.0,0.0,Information Broker,1,0.64,0,84.7
EMP00641,Operations,3,6.37,14145564,3.4,29,P,S1,1.2428755734341699,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.0,7.9977099236641225,0,0.0,0.0092,0.0,0.0,Central Connector,1,0.87,1,80.0
EMP00642,Operations,1,1.34,7741855,4.0,43,L,S1,0.6802247314118544,5,4.5,0.9999999999999991,0.52615,0.0,0.003816793893129771,7.993129770992366,0,0.015151515151515152,0.0431,0.1304347826086956,0.0,Information Broker,1,0.892,4,79.5
EMP00643,Operations,2,5.7,8776364,3.6,36,L,S1,0.7711200797060481,3,3.0,-3.14018491736755e-16,-0.47635,1.0,0.030534351145038167,7.79618320610687,0,-0.015617715617715619,0.0392,0.1304347826086956,0.0,Information Broker,1,0.805,2,90.125
EMP00644,Operations,1,6.05,10175013,2.2,23,L,S3,0.8940099607958462,2,2.0,-1.570092458683775e-16,-0.14215000000000003,0.5,0.003816793893129771,7.926335877862595,0,-0.015384615384615385,0.0092,0.0,0.0,Central Connector,1,0.7725,2,60.2
EMP00645,Operations,1,2.19,9137808,2.7,29,L,S1,0.8028777331134584,3,3.5,-0.9999999999999998,-0.11315,0.5,0.015267175572519083,7.88587786259542,0,0.015151515151515152,0.0551,0.1304347826086956,0.0,Information Broker,1,0.85,1,66.7
EMP00646,Operations,1,2.94,8672800,2.6,29,P,S3,0.7620206075402769,3,3.0,-3.14018491736755e-16,0.06885000000000001,0.5,0.04198473282442748,7.270229007633588,0,-0.031002331002331004,0.0431,0.1304347826086956,0.0,Information Broker,1,0.76,2,74.75999999999999
EMP00647,Operations,2,6.46,10319180,3.3,29,P,D3,0.906676945498279,4,3.5,0.9999999999999996,-0.2023,1.0,0.026717557251908396,7.769847328244275,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.685,1,61.75
EMP00648,Operations,3,4.5,14635708,3.3,38,L,S2,1.285941230276507,3,3.0,-3.14018491736755e-16,0.0,0.0,0.015267175572519083,7.846183206106869,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.85,4,75.06
EMP00649,Operations,1,5.62,11764278,3.9,27,P,S2,1.0336479878277733,3,3.0,-3.14018491736755e-16,-0.17715,1.0,0.05343511450381679,7.227862595419848,0,-0.04638694638694639,0.0092,0.0,0.0,Information Broker,1,0.798,3,70.0
EMP00650,Operations,3,6.18,14311816,3.3,47,P,S1,1.257483018555098,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.030534351145038167,7.762595419847328,0,-0.00046620046620046707,0.0092,0.0,0.0,Central Connector,1,0.91,1,88.3
EMP00651,Operations,1,2.08,11603299,2.8,48,L,S2,1.0195038457535615,3,3.5,-0.9999999999999998,-0.2143,1.0,0.011450381679389313,7.899236641221374,1,0.0,0.0092,0.0,0.0,Information Broker,1,0.87,2,85.55000000000001
EMP00652,Operations,1,5.77,7781521,3.4,35,P,S3,0.68370991606026,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.019083969465648856,7.8706106870229,0,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.8066666666666666,1,65.39999999999999
EMP00653,Operations,1,3.06,7199532,4.3,41,L,S2,0.6325744567666342,5,4.5,0.9999999999999991,0.33525,0.0,0.011450381679389313,7.929389312977099,1,-0.015384615384615385,0.0386,0.1304347826086956,0.0,Information Broker,1,0.74,1,87.35
EMP00654,Operations,3,1.91,11605539,2.9,47,L,S1,1.0197006594885594,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.030534351145038167,7.8183206106870236,1,-0.015850815850815853,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8039999999999999,2,56.7
EMP00655,Operations,1,3.65,9124094,4.1,38,P,S2,0.8016727761662433,5,5.0,-1.0721261933235726e-15,0.0,0.0,0.030534351145038167,7.791603053435115,0,-0.06153846153846154,0.0092,0.0,0.0,Information Broker,1,0.665,0,86.05
EMP00656,Operations,1,3.81,9440212,3.3,25,L,S1,0.8294479387912799,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.030534351145038167,7.741221374045802,0,-0.00046620046620046707,0.0092,0.0,0.0,Information Broker,1,0.94,1,71.2
EMP00657,Operations,2,3.96,10122332,4.4,30,L,S1,0.8893812356291377,4,4.5,-1.0000000000000007,0.1909,0.0,0.022900763358778626,7.7568702290076335,1,0.03006993006993007,0.0431,0.1304347826086956,0.0,Information Broker,1,0.78,1,76.25
EMP00658,Operations,2,4.03,11885494,2.8,28,P,S2,1.0442984225159482,3,3.0,-3.14018491736755e-16,0.0,0.0,0.0,8.024427480916032,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.8400000000000001,3,77.125
EMP00659,Operations,2,2.12,8520273,2.8,28,L,S1,0.7486190858625839,3,3.5,-0.9999999999999998,-0.2143,1.0,0.015267175572519083,7.8683206106870225,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.785,2,57.925
EMP00660,Operations,3,4.66,13779585,2.8,34,L,S1,1.2107194600766633,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.019083969465648856,7.8183206106870236,0,-0.015850815850815853,0.0092,0.0,0.0,Information Broker,1,0.63,0,92.0
EMP00661,Operations,4,5.51,20093139,3.5,49,P,S1,1.7654489885816842,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.0,8.007633587786259,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.7766666666666667,1,72.73333333333333
EMP00662,Operations,2,3.19,12391247,3.0,48,L,S1,1.0887355372107776,3,3.5,-0.9999999999999998,0.318,0.0,0.03435114503816794,7.302290076335878,0,-0.016083916083916086,0.0092,0.0,0.0,Information Broker,1,0.7250000000000001,0,76.75
EMP00663,Operations,1,4.74,9244773,3.8,26,P,D3,0.8122760282759833,4,3.5,0.9999999999999996,-0.10115,0.5,0.007633587786259542,7.9206106870229,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.825,2,79.5
EMP00664,Operations,4,2.92,16503068,3.8,44,P,S1,1.4500135946451551,3,3.5,-0.9999999999999998,-0.10115,0.5,0.019083969465648856,7.841221374045801,1,-0.00046620046620046707,0.0092,0.0,0.0,Information Broker,1,0.734,0,69.67999999999999
EMP00665,Operations,1,5.02,10088199,3.1,29,L,S1,0.8863821984788319,4,4.0,-3.14018491736755e-16,-0.11315,0.5,0.011450381679389313,7.913740458015267,0,-0.00023310023310023353,0.0554,0.1304347826086956,0.0,Information Broker,1,0.8,1,82.7
EMP00666,Operations,3,2.36,14564287,4.6,37,L,S1,1.2796659473446819,5,4.5,0.9999999999999991,0.32735,0.0,0.026717557251908396,7.708015267175573,1,-0.015617715617715619,0.0427,0.1304347826086956,0.0119047619047619,Information Broker,1,0.76,1,73.0
EMP00667,Operations,4,5.62,16327504,3.0,30,P,S1,1.4345879667115926,3,3.5,-0.9999999999999998,-0.10115,0.5,0.022900763358778626,7.798854961832061,0,0.014918414918414918,0.0092,0.0,0.0,Information Broker,1,0.875,1,81.35
EMP00668,Operations,2,2.5,11821432,4.3,40,P,S1,1.038669725421556,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.0,7.9526717557251905,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.7375,2,70.3
EMP00669,Operations,3,2.95,13267782,3.6,26,L,S1,1.1657507725707903,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.015267175572519083,7.906870229007633,0,0.030303030303030304,0.0518,0.1739130434782608,0.0,Central Connector,1,0.8039999999999999,4,78.92
EMP00670,Operations,2,4.91,15165394,3.0,46,P,S1,1.3324811767212053,3,3.5,-0.9999999999999998,-0.11315,0.5,0.03435114503816794,7.732824427480916,1,-0.0009324009324009341,0.0092,0.0,0.0,Information Broker,1,0.895,4,67.95
EMP00671,Operations,1,4.52,13557201,3.8,29,L,S1,1.1911800736285454,4,3.5,0.9999999999999996,-0.17715,1.0,0.04198473282442748,7.25,2,0.03006993006993007,0.0497,0.1304347826086956,0.0,Information Broker,1,0.808,2,69.16
EMP00672,Operations,4,4.25,16695231,3.0,28,L,S1,1.4668976650730172,3,3.5,-0.9999999999999998,-0.16515000000000002,1.0,0.061068702290076333,7.270229007633588,1,-0.046620046620046623,0.0092,0.0,0.0,Information Broker,1,0.835,1,74.65
EMP00673,Operations,1,4.22,7867637,2.6,40,L,S1,0.6912763498116365,4,4.0,-3.14018491736755e-16,-0.2023,1.0,0.019083969465648856,7.879007633587787,0,-0.015617715617715619,0.0092,0.0,0.0,Information Broker,1,0.76,1,81.24
EMP00674,Operations,1,5.47,8218659,4.3,49,P,S1,0.722118292171659,5,4.5,0.9999999999999991,0.148,0.0,0.05343511450381679,7.216030534351145,0,0.014219114219114218,0.0092,0.0,0.0,Information Broker,1,0.72,0,49.8
EMP00675,Operations,1,5.73,8920992,2.7,37,P,S1,0.7838275693780498,4,3.5,0.9999999999999996,-0.2023,1.0,0.015267175572519083,7.946183206106871,0,-0.015384615384615385,0.0533,0.1304347826086956,0.0119047619047619,Information Broker,1,0.8066666666666666,2,72.23333333333333
EMP00676,Operations,3,5.06,12622491,3.4,28,L,D3,1.109053392271432,3,3.0,-3.14018491736755e-16,0.03484999999999999,0.5,0.04580152671755725,7.287022900763359,1,-0.031002331002331004,0.0092,0.0,0.0,Information Broker,1,0.8300000000000001,2,68.53333333333333
EMP00677,Operations,1,5.33,7055514,3.0,24,L,S3,0.6199205636921097,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.003816793893129771,7.96145038167939,0,-0.015384615384615385,0.0092,0.0,0.0,Information Broker,1,0.7866666666666666,1,75.60000000000001
EMP00678,Operations,4,6.06,17745408,4.5,49,P,S1,1.5591696551529022,5,4.5,0.9999999999999991,0.3818,0.0,0.015267175572519083,7.8816793893129775,0,0.014918414918414918,0.0732,0.2608695652173913,0.0,Central Connector,1,0.805,2,70.85
EMP00679,Operations,3,1.82,13810335,3.7,42,L,S1,1.2134212557691575,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.015267175572519083,7.936641221374046,1,0.015151515151515152,0.0431,0.1304347826086956,0.0,Information Broker,1,0.89,4,82.075
EMP00680,Operations,1,6.47,11465490,3.2,27,L,D3,1.0073954957507343,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.007633587786259542,7.930916030534352,0,0.0,0.0408,0.1304347826086956,0.0,Central Connector,1,0.8533333333333334,3,77.3
EMP00681,Operations,1,2.79,7186192,3.4,35,L,S1,0.6314023606841017,4,3.5,0.9999999999999996,-0.2023,1.0,0.0,8.01526717557252,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.7625,2,77.175
EMP00682,Operations,1,2.05,8838085,3.8,37,L,S1,0.7765430888747127,3,3.5,-0.9999999999999998,-0.11315,0.5,0.015267175572519083,7.845419847328245,0,0.015151515151515152,0.0092,0.0,0.0,Information Broker,1,0.89,1,82.0
EMP00683,Operations,3,4.97,12543616,2.0,37,P,S1,1.1021231764910915,3,2.0,1.9999999999999996,-0.31930000000000003,1.0,0.026717557251908396,7.764885496183206,0,0.014685314685314685,0.0731,0.2608695652173913,0.0,Central Connector,1,0.8533333333333334,2,79.46666666666665
EMP00684,Operations,2,6.37,9967763,3.5,34,P,S1,0.8758002971448082,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.015267175572519083,7.8877862595419845,0,-0.015384615384615385,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8320000000000001,4,70.58
EMP00685,Operations,1,1.62,11503925,4.1,30,L,D3,1.0107725207081657,5,4.5,0.9999999999999991,0.33525,0.0,0.03435114503816794,7.733206106870228,0,-0.00046620046620046707,0.0854,0.2608695652173913,0.0,Central Connector,1,0.865,2,83.80000000000001
EMP00686,Operations,1,5.49,8931618,3.0,25,L,S1,0.7847612045334462,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.011450381679389313,7.902290076335878,1,-0.03076923076923077,0.0431,0.1304347826086956,0.0,Information Broker,1,0.7966666666666667,1,85.83333333333333
EMP00687,Operations,2,1.11,10712107,3.4,31,L,S1,0.9412007983784305,4,3.5,0.9999999999999996,-0.11315,0.5,0.026717557251908396,7.789312977099237,1,-0.04638694638694639,0.1018,0.3043478260869565,0.0,Central Connector,0,0.7066666666666667,0,84.23333333333333
EMP00688,Operations,2,1.48,10006118,4.1,46,P,D3,0.8791702930402754,5,5.0,-1.0721261933235726e-15,0.33525,0.0,0.015267175572519083,7.851526717557252,0,0.0,0.0431,0.1304347826086956,0.0,Information Broker,1,0.8366666666666668,3,80.33333333333333
EMP00689,Operations,2,4.05,11118519,3.3,30,P,S1,0.9769094875159247,3,3.0,-3.14018491736755e-16,-0.2023,1.0,0.030534351145038167,7.715267175572519,0,-0.046153846153846156,0.0092,0.0,0.0,Information Broker,1,0.71,0,70.9
EMP00690,Operations,1,4.31,10249041,3.5,30,L,S1,0.9005143032844303,3,3.0,-3.14018491736755e-16,0.0,0.0,0.011450381679389313,7.929007633587787,0,0.0,0.0464,0.1304347826086956,0.0,Information Broker,1,0.92,1,79.3
EMP00691,Data & Analytics,2,2.39,24155560,2.8,39,L,S1,1.143564381313453,4,3.5,0.9999999999999996,-0.2023,1.0,0.0,8.012977099236641,0,0.0,0.0092,0.0,0.0,Central Connector,1,0.8,1,80.9
EMP00692,Data & Analytics,4,4.31,35647538,3.6,26,P,S1,1.6876137310961867,3,3.5,-0.9999999999999998,-0.11315,0.5,0.011450381679389313,7.860305343511451,0,0.0,0.0738,0.1304347826086956,0.1196458482890643,Central Connector,1,0.736,2,77.58
EMP00693,Data & Analytics,2,1.66,14279477,3.3,42,L,S1,0.6760141880786321,4,4.0,-3.14018491736755e-16,0.0,0.0,0.03435114503816794,7.74236641221374,0,0.014918414918414918,0.28,0.5217391304347826,0.0714285714285714,Central Connector,0,0.755,1,63.2
EMP00694,Data & Analytics,1,2.16,16818786,3.5,36,L,S1,0.796229299032329,4,3.5,0.9999999999999996,-0.10115,0.5,0.022900763358778626,7.758778625954198,0,0.03006993006993007,0.2158,0.4347826086956521,0.3571428571428571,Central Connector,0,0.7999999999999999,2,58.06666666666666
EMP00695,Data & Analytics,2,5.88,16824724,2.3,27,L,S1,0.7965104138272764,2,2.0,-1.570092458683775e-16,-0.14245,0.5,0.019083969465648856,7.8408396946564896,2,0.0,0.0092,0.0,0.0,Information Broker,1,0.68,0,86.0
EMP00696,Data & Analytics,1,3.54,18975930,3.4,28,L,S2,0.8983520833421951,3,3.5,-0.9999999999999998,-0.10115,0.5,0.026717557251908396,7.769083969465649,0,-0.031002331002331004,0.0714,0.2608695652173913,0.0,Central Connector,1,0.89,1,87.6
EMP00697,Data & Analytics,3,3.09,23844626,3.2,44,L,S1,1.1288442486674155,3,3.0,-3.14018491736755e-16,-0.11315,0.5,0.026717557251908396,7.807633587786259,0,-0.04638694638694639,0.0092,0.0,0.0,Central Connector,1,0.8480000000000001,4,79.8
EMP00698,Data & Analytics,3,4.17,23792922,2.5,48,P,S1,1.1263964953231986,3,3.0,-3.14018491736755e-16,-0.2143,1.0,0.011450381679389313,7.880534351145037,0,-0.00023310023310023353,0.1193,0.4347826086956521,0.0,Central Connector,0,0.762,2,76.85999999999999
EMP00699,Data & Analytics,2,3.93,20052510,3.4,44,L,S1,0.9493191709044141,4,4.0,-3.14018491736755e-16,-0.2143,1.0,0.007633587786259542,7.974809160305344,0,0.015151515151515152,0.0894,0.1304347826086956,0.1309523809523809,Central Connector,1,0.776,2,69.06
EMP00700,Data & Analytics,2,5.81,23183719,2.3,43,P,S3,1.0975558121931326,1,1.5,-1.0,-0.14245,0.5,0.026717557251908396,7.52175572519084,0,-0.015617715617715619,0.0663,0.2608695652173913,0.0,Central Connector,1,0.85,3,74.4
EMP00701,Data & Analytics,3,6.12,23129650,2.9,37,P,S1,1.0949960958158995,3,3.5,-0.9999999999999998,-0.2143,1.0,0.026717557251908396,7.800763358778625,0,-0.015617715617715619,0.077,0.2608695652173913,0.0,Central Connector,1,0.8320000000000001,3,83.32000000000001
EMP00702,Data & Analytics,1,2.61,14441240,2.9,44,P,S1,0.6836723175119555,3,3.5,-0.9999999999999998,-0.2263,1.0,0.026717557251908396,7.45763358778626,0,-0.00046620046620046707,0.2089,0.1304347826086956,0.5144771476429768,Information Broker,0,0.7333333333333334,1,83.73333333333333
EMP00703,Data & Analytics,3,1.51,27091408,3.6,32,L,S1,1.282552307975072,4,4.0,-3.14018491736755e-16,-0.10115,0.5,0.0,7.956870229007633,0,0.0,0.0092,0.0,0.0,Information Broker,1,0.61,0,74.4
EMP00704,Data & Analytics,3,2.93,29196054,3.9,22,P,D3,1.3821897496602922,3,3.0,-3.14018491736755e-16,-0.10115,0.5,0.026717557251908396,7.754580152671756,1,0.045454545454545456,0.0431,0.1304347826086956,0.0,Central Connector,1,0.7,1,65.325
